,code,concatsize,organic,name,RRP,brand,j,price,,,barcode,case size,unit size,unit,
1,176230,12x200g,,The Oaty Biscuits,2,Rude Health,,18,,0,5060120281760,12,200,g,
1,176232,12x200g,,Rye Oaty Biscuits,2,Rude Health,,18,,0,5060120281722,12,200,g,
1,176233,12x200g,organic,Seaweed & Sesame Oaty,2.5,Rude Health,,22.5,,0,,12,200,g,
1,176235,12x200g,,Spelt Oaty Biscuits,2,Rude Health,,18,,0,5060120281746,12,200,g,
1,176470,12x100g,organic,Spelt Crackers,2.39,Schnitzer,,21.5,,0,4022993044065,12,100,g,
1,176480,8x400g,organic,Sprouted Rye Bread,1.53,Sunnyvale,r,9.15,,0,5014653025292,8,400,g,
1,176482,8x400g,organic,Sprouted Spelt Bread,2.07,Sunnyvale,r,12.4,,0,5014653025254,8,400,g,
1,176485,8x400g,organic,Sprouted Spelt Raisin Bread,2.19,Sunnyvale,r,13.15,,0,5014653025278,8,400,g,
1,176503,8x300g,organic,Fruit-T-Loaf,1.38,Sunnyvale,r,8.3,,0,5014653021034,8,300,g,
1,176505,8x400g,organic,Gluten-free Mixed Grain Loaf,2.32,Sunnyvale,r,13.9,,0,5014653023014,8,400,g,
1,176510,8x290g,organic,Malted Raisin Loaf,1.23,Sunnyvale,r,7.4,,0,5014653021010,8,290,g,
1,176520,8x400g,organic,Rye Sourdough Loaf,1.29,Sunnyvale,r,7.75,,0,5014653022017,8,400,g,
1,176525,8x400g,organic,Sprouted Wheat Date Bread,1.7,Sunnyvale,r,10.2,,0,5014653025070,8,400,g,
1,176528,8x400g,organic,Sprouted Wheat Fruit & Almond Bread - New!,1.68,Everfresh,r,10.1,,0,5014653025117,8,400,g,
1,176530,8x400g,organic,Sprouted Wheat Raisin Bread,1.6,Sunnyvale,r,9.6,,0,5014653025032,8,400,g,
1,176532,8x400g,organic,Sprouted Wheat Sunseed Bread - New!,1.61,Everfresh,r,9.65,,0,5014653025094,8,400,g,
1,176535,8x400g,organic,Sprouted Wheat Bread,1.51,Sunnyvale,r,9.05,,0,5014653025018,8,400,g,
1,176555,8x400g,organic,Sprouted Wheat Hemp Bread,1.93,Sunnyvale,r,11.55,,0,5014653025230,8,400,g,
1,176560,15x150g,organic,Rice Paper,2.68,Yakso,,30.2,,0,8718754504089,15,150,g,
1,176575,12x160g,organic,Crackers Linseed & Rosemary,2.2,TerraSana,,19.8,,0,8713576192049,12,160,g,
1,180155,6x150g,organic,Almond Cookies,2.99,Against The Grain,,13.45,,0,5060027070429,6,150,g,
1,180157,6x150g,organic,Berry Delicious Cookies,3.25,Against The Grain,,14.65,,0,5060027070436,6,150,g,
1,180160,6x150g,organic,Choc Chip & Hazel Cookies,3.1,Against The Grain,,13.95,,0,5060027070412,6,150,g,
1,180162,6x150g,organic,Chocolate & Orange Cookies,3.1,Against The Grain,,13.95,,0,5060027070887,6,150,g,
1,180165,6x150g,organic,Ginger Crunches,2.99,Against The Grain,,13.45,,0,5060027070405,6,150,g,
1,180255,6x150g,organic,Spelt Choc Chip Cookies,3.19,Amisa,,14.35,,0,5032722307902,6,150,g,
1,180260,6x150g,organic,Spelt Fruit Hearts,2.99,Amisa,,13.45,,0,5032722307919,6,150,g,
1,180285,12x100g,organic,Carob Coated Rice Cakes,2.1,Amisa,,15.75,V,3.15,5032722314337,12,100,g,
1,180290,12x100g,organic,Rice Milk Choc Rice Cakes,1.99,Amisa,,14.9,V,2.98,5032722312814,12,100,g,
1,180292,12x100g,organic,Coconut Rice Milk Choc Rice Cakes,2.1,Amisa,,15.75,V,3.15,5032722312821,12,100,g,
1,180403,6x240g,organic,Canabiscuits - hemp & raisin,2.49,Biona,,11.2,,0,5032722300606,6,240,g,
1,180404,6x240g,organic,Chocolate Chip & Orange Cookies,2.49,Biona,,11.2,,0,5032722300422,6,240,g,
1,180410,6x240g,organic,Muesli Cookie,2.49,Biona,,11.2,,0,5032722300019,6,240,g,
1,180415,6x240g,organic,Raisin & Coconut Cookie,2.89,Biona,,13,,0,5032722300040,6,240,g,
1,180432,12x175g,organic,Blueberry-filled Cookies,2.15,Biona,,19.35,,0,5032722300392,12,175,g,
1,180434,12x175g,organic,Raspberry-filled Cookies,2.15,Biona,,19.35,,0,5032722300408,12,175,g,
1,180435,12x175g,organic,Apple & Pear Waffles,2.29,Biona,,20.6,,0,5032722300316,12,175,g,
1,180440,12x175g,organic,Apricot Waffles,2.29,Biona,,20.6,,0,5032722300323,12,175,g,
1,180442,12x175g,organic,Maple Syrup Waffles,2.29,Biona,,20.6,,0,5032722300330,12,175,g,
1,180445,12x175g,organic,Hazelnut Syrup Waffles,2.29,Biona,,20.6,,0,5032722313569,12,175,g,
1,180447,12x175g,organic,Honey Syrup Waffles,2.29,Biona,,20.6,,0,5032722313576,12,175,g,
1,180450,10x60g,organic,2 Pack Honey Syrup Waffles,0.99,Biona,,7.4,,0,5032722314665,10,60,g,
1,181452,18x35g,organic,Apple & Sultana Flapjacks,0.69,Doves Farm,,9.35,,0,5011766300162,18,35,g,
1,181455,18x35g,organic,Apricot & Chia Seed Flapjacks,0.69,Doves Farm,,9.35,,0,5011766300315,18,35,g,
1,181457,18x35g,organic,Banana & Hemp Seed Flapjacks,0.69,Doves Farm,,9.35,,0,5011766300261,18,35,g,
1,181460,18x35g,organic,Chocolate Chip Flapjacks,0.69,Doves Farm,,9.35,,0,5011766300216,18,35,g,
1,181470,7x4x35g,organic,Multipack Apple & Sultana Flapjacks,2.49,Doves Farm,,13.05,,0,5011766300179,7,435,g,
1,181472,7x4x35g,organic,Multipack Apricot & Chia Flapjacks,2.49,Doves Farm,,13.05,,0,5011766300322,7,435,g,
1,181475,7x4x35g,organic,Multipack Banana & Hemp Seed Flapjacks,2.49,Doves Farm,,13.05,,0,5011766300278,7,435,g,
1,181477,7x4x35g,organic,Multipack Choc Chip Flapjacks,2.49,Doves Farm,,13.05,,0,5011766300223,7,435,g,
1,181515,12x200g,organic,Digestive Biscuits - sml,1.2,Doves Farm,,10.8,,0,5011766999991,12,200,g,
1,181516,12x400g,organic,Digestive Biscuits - lge,1.99,Doves Farm,,17.9,,0,5011766999939,12,400,g,
1,181517,12x200g,organic,Fruity Oat Digestive,1.5,Doves Farm,,13.4,,0,5011766999915,12,200,g,
1,181519,12x200g,organic,Ginger Oat Biscuits,1.79,Doves Farm,,16,,0,5011766991216,12,200,g,
1,181520,12x180g,organic,Chocolate Chip Cookie,2.25,Doves Farm,,20.25,,0,5011766991230,12,180,g,
1,181522,12x180g,organic,Double Chocolate Cookie,2.25,Doves Farm,,20.25,,0,5011766991261,12,180,g,
1,181525,12x150g,organic,Lemon Zest Cookie,1.56,Doves Farm,,14,,0,5011766888981,12,150,g,
1,181542,12x150g,organic,Stem Ginger Cookies,1.56,Doves Farm,,14,,0,5011766991148,12,150,g,
1,182347,12x150g,organic,Apple Crumbles,2.71,Island Bakery,,24.4,,0,5060027070351,12,150,g,
1,182350,12x150g,organic,Chocolate Gingers,3.53,Island Bakery,,26.45,V,5.29,5060027070009,12,150,g,
1,182351,12x150g,organic,Chocolate Limes,3.53,Island Bakery,,26.45,V,5.29,5060027070344,12,150,g,
1,182352,12x150g,organic,Lemon Melts,3.53,Island Bakery,,26.45,V,5.29,5060027070016,12,150,g,
1,182355,12x150g,organic,Oat Crumbles,2.27,Island Bakery,,20.4,,0,5060027070030,12,150,g,
1,182357,12x150g,organic,Shortbread,2.27,Island Bakery,,20.4,,0,5060027070023,12,150,g,
1,182387,10x200g,,Mixed Berries Oat Biscuits,1.68,Nairn's,,12.5,,0,61232200989,10,200,g,
1,182390,10x200g,,Stem Ginger Oat Biscuits,1.68,Nairn's,,12.5,,0,61232201047,10,200,g,
1,182392,8x200g,,Dark Choc Chip Oat Biscuits,1.68,Nairn's,,10,,0,61232202556,8,200,g,
1,182395,10x200g,,Fruit & Spice Oat Biscuits,1.68,Nairn's,,12.5,,0,61232201016,10,200,g,
1,182396,12x160g,,Oat & Stem Ginger Biscuit Break,2.18,Nairn's,,19.6,,0,612322000028,12,160,g,
1,182397,12x160g,,Chocolate Biscuit Break,2.18,Nairn's,,19.6,,0,612322030087,12,160,g,
1,182398,12x160g,,Oat & Fruit Biscuit Break,2.18,Nairn's,,19.6,,0,612322030018,12,160,g,
1,182399,12x160g,,Oat & Syrup Biscuit Break,2.18,Nairn's,,19.6,,0,612322029999,12,160,g,
1,182905,5x140g,organic,Butter Brazil Nut & Date Cookies,2.59,Van Strien,,9.7,,0,8716827121416,5,140,g,
1,182907,5x140g,organic,Butter Chocolate Cookies,2.59,Van Strien,,9.7,,0,8716827121423,5,140,g,
1,182910,5x140g,organic,Butter Spelt Muesli Cookies,2.59,Van Strien,,9.7,,0,8716827121430,5,140,g,
1,182912,5x140g,organic,Butter Spiced Biscuits,2.59,Van Strien,,9.7,,0,8716827121409,5,140,g,
1,183025,12x175g,organic,Hazelnut Waffles - Vegan,2.01,TerraSana,,18.1,,0,8713576130256,12,175,g,
1,183030,12x175g,organic,Honey Waffles,2.01,TerraSana,,18.1,,0,8713576130355,12,175,g,
1,183062,6x750ml,organic,Blueberry Sparkle Juice,5.95,Organico,,22.3,V,4.46,5034210521104,6,750,ml,
1,183065,6x750ml,organic,Bubbly Blackcurrant Juice,5.95,Organico,,22.3,V,4.46,5034210521166,6,750,ml,
1,183070,6x750ml,organic,Apple & Lemon Refresher,5.95,Organico,,22.3,V,4.46,5034210521951,6,750,ml,
1,183072,6x750ml,organic,Raspberry Fizz Juice,5.95,Organico,,22.3,V,4.46,5034210521111,6,750,ml,
1,183501,8x300g,organic,Banana Cake,2.86,Everfresh,r,17.15,,0,5014653024257,8,300,g,
1,183502,8x400g,organic,Carrot Cake with Raisins,2.86,Everfresh,r,17.15,,0,5014653024219,8,400,g,
1,183510,8x400g,organic,Date & Pecan Cake,3.34,Everfresh,r,20.05,,0,5014653024035,8,400,g,
1,183515,8x400g,organic,Fig & Orange Cake,2.48,Everfresh,r,14.85,,0,5014653024073,8,400,g,
1,183520,8x400g,organic,Fruit Cake - original,2.48,Everfresh,r,14.85,,0,5014653024097,8,400,g,
1,183523,8x380g,organic,Rye Stem Ginger Cake,2.82,Everfresh,r,16.9,,0,5014653024394,8,380,g,
1,183525,8x380g,organic,Stem Ginger Cake - original,3.34,Everfresh,r,20.05,,0,5014653024059,8,380,g,
1,200175,6x250g,organic,Chocolate & Coconut Cocobella,4.99,Biona,,22.45,,0,5032722313859,6,250,g,
1,200305,6x350g,organic,Ghee - clarified butter,9.72,Ayurvedic Foods,,43.75,,0,4260280120096,6,350,g,
1,200397,6x250g,organic,Original Coconut Bliss Coconut Butter - small,4.95,Biona,,22.3,,0,5032722313835,6,250,g,
1,200398,6x400g,organic,Original Coconut Bliss Coconut Butter - large,7.49,Biona,,33.7,,0,5032722313842,6,400,g,
1,200399,6x250g,organic,Salted Caramel Coconut Bliss - coconut spread,4.95,Biona,,22.25,,0,5032722315426,6,250,g,
1,200401,6x1.2kg,organic,Raw Virgin Coconut Oil - 1.2kg - tub,19.89,Biona,,89.5,,0,5032722314511,6,1.2,kg,
1,200402,6x800g,organic,Raw Virgin Coconut Oil - 800g - tub,14.89,Biona,,67,,0,5032722311985,6,800,g,
1,200405,6x400g,organic,Raw Virgin Coconut Oil - 400g,7.99,Biona,,35.95,,0,5032722307957,6,400,g,0
1,200406,6x800g,organic,800g Mild Coconut Oil Cuisine - tub,8.65,Biona,,38.9,,0,5032722314382,6,800,g,
1,200407,6x610ml,organic,610ml Mild Coconut Oil Cuisine,5.89,Biona,,26.5,,0,5032722313590,6,610,ml,
1,200408,6x470ml,organic,470ml Mild Coconut Oil Cuisine,4.79,Biona,,21.55,,0,5032722313583,6,470,ml,
1,200410,6x200g,organic,Raw Virgin Coconut Oil - 200g,4.39,Biona,,19.75,,0,5032722307940,6,200,g,
1,200412,6x250ml,organic,Daily Balance Oil - 3-6-9 Omega Extra,5.89,Biona,,26.5,,0,5032722311862,6,250,ml,
1,200415,6x250ml,organic,Flaxseed Oil (Linseed),6.49,Biona,,24.3,V,4.86,5032722301276,6,250,ml,
1,200420,6x250ml,organic,Hemp Seed Oil,6.99,Biona,,31.45,,0,5032722301269,6,250,ml,
1,200425,6x500ml,organic,Italian E.V. Olive Oil - 500ml,8.69,Biona,,39.1,,0,5032722306417,6,500,ml,
1,200427,6x1l,organic,Italian E.V. Olive Oil - 1l,15.69,Biona,,70.6,,0,5032722314504,6,1,l,
1,200428,6x1l,organic,Calabrian Mild E.V. Olive Oil,15.69,Biona,,70.6,,0,5032722311855,6,1,l,
1,200467,6x500ml,organic,Olive Oil,7.95,Bio Planète,,35.75,,0,344502032070,6,500,ml,
1,200468,6x250ml,organic,Peanut Oil,8.95,Bio Planète,,40.25,,0,344502000273,6,250,ml,
1,200471,6x500ml,organic,Rapeseed Oil - do not heat,5.45,Bio Planète,,24.5,,0,344502039670,6,500,ml,
1,200475,6x500ml,organic,Sesame Oil,8.95,Bio Planète,,40.25,,0,344502034070,6,500,ml,
1,200477,6x500ml,organic,Sunflower Oil,4.45,Bio Planète,,20,,0,344502031070,6,500,ml,
1,200490,8x250ml,organic,Argan Oil - (full case),13.99,Clearspring,,83.9,,0,5021554988410,8,250,ml,
1,200491,8x250ml,organic,Avocado Oil,5.69,Clearspring,,34.1,,0,5021554986881,8,250,ml,
1,200492,6x220ml,organic,Coconut Oil - virgin - 200g,3.56,Clearspring,r,16,,0,5021554988571,6,220,ml,
1,200493,6x440ml,organic,Coconut Oil - virgin - 400g,6.79,Clearspring,r,30.55,,0,5021554988595,6,440,ml,
1,200496,8x250ml,organic,Flax Oil,4.99,Clearspring,,24.95,V,4.99,5021554002642,8,250,ml,
1,200497,8x250ml,organic,Hemp Oil,5.99,Clearspring,,35.9,,0,5021554003878,8,250,ml,
1,200500,8x250ml,organic,Olive Oil - Extra Virgin - Italy,4.89,Clearspring,,29.3,,0,,8,250,ml,
1,200501,8x250ml,organic,Hazelnut Oil,12.99,Clearspring,,77.94,,0,5021554982456,8,250,ml,
1,200502,6x500ml,organic,Olive Oil - Extra Virgin - Italy,8.49,Clearspring,,38.2,,0,5021554981473,6,500,ml,
1,200503,6x1l,organic,Olive Oil - Extra Virgin - Italy,15.99,Clearspring,,71.95,,0,5021554981497,6,1,l,
1,200508,8x250ml,organic,Rapeseed Oil,2.49,Clearspring,,14.95,,0,5021554988533,8,250,ml,
1,200509,6x1l,organic,Rapeseed Oil,6.99,Clearspring,,31.45,,0,5021554988557,6,1,l,
1,200510,6x1l,organic,Olive Oil - Virgin - Italy,10.29,La Bio-Idea,,46.3,,0,8717496901965,6,1,l,
1,200511,6x500ml,organic,Rapeseed Oil,4.43,Clearspring,,19.95,,0,5021554986560,6,500,ml,
1,200512,8x250ml,organic,Pumpkin Seed Oil - Toasted - Styrian,10.99,Clearspring,,65.9,,0,5021554981596,8,250,ml,
1,200513,6x500ml,organic,Safflower Oil,6.49,Clearspring,,29.2,,0,5021554981527,6,500,ml,
1,200517,6x500ml,organic,Sesame Oil,5.89,Clearspring,,26.5,,0,5021554981534,6,500,ml,
1,200518,6x1l,organic,Sesame Oil,10.99,Clearspring,,49.45,,0,5021554985556,6,1,l,
1,200520,8x250ml,organic,Sesame Oil - Toasted,3.79,Clearspring,,22.75,,0,5021554982449,8,250,ml,
1,200522,6x500ml,organic,Sesame Oil - Toasted,6.49,Clearspring,,29.2,,0,5021554982432,6,500,ml,
1,200525,6x500ml,organic,Sunflower Oil,3.49,Clearspring,,15.7,,0,5021554981459,6,500,ml,
1,200527,6x1l,organic,Sunflower Oil,5.99,Clearspring,,26.95,,0,5021554981480,6,1,l,
1,200529,1x2l,organic,Sunflower Oil - clear plastic,9.99,Clearspring,,7.5,,0,5021554988816,1,2,l,
1,200530,6x500ml,organic,Sunflower Oil - for Frying,4.49,Clearspring,,20.2,,0,5021554981466,6,500,ml,
1,200532,6x1l,organic,Sunflower Oil - for Frying,7.49,Clearspring,,33.7,,0,5021554981510,6,1,l,
1,200534,1x2l,organic,Sunflower Oil - for Frying - clear plastic,13.03,Clearspring,,9.75,,0,5021554988830,1,2,l,
1,200535,6x500ml,organic,Soybean Oil,3.49,Clearspring,,15.7,,0,5021554981503,6,500,ml,
1,200537,8x250ml,organic,Walnut Oil,10.49,Clearspring,,62.95,,0,5021554982463,8,250,ml,
1,200540,,,Clearspring Cold Pressed Oils leaflets - please quote code:,,Clearspring,,,,0,,,,,
1,200550,12x500ml,organic,Coconut Oil - FairTrade - large,9.95,Coco Zumi,,89.55,,0,799475794179,12,500,ml,
1,200552,12x265ml,organic,Coconut Oil - FairTrade - small,5.95,Coco Zumi,,53.5,,0,702785146408,12,265,ml,
1,200570,6x500ml,organic,Olive Oil - Extra Virgin,7.5,Lesbian Donkey,,33.75,,0,5214000137009,6,500,ml,
1,200572,6x1l,organic,Olive Oil - Extra Virgin,11.69,Lesbian Donkey,,52.5,,0,5214000137016,6,1,l,
1,200575,1x5l,organic,Olive Oil - Extra Virgin - tin,48.35,Lesbian Donkey,,36.25,,0,5214000137023,1,5,l,
1,200580,6x500ml,organic,Olive Oil - Extra Virgin,6.99,Mani,,31.45,,0,5202423205047,6,500,ml,
1,200582,6x1l,organic,Olive Oil - Extra Virgin,12.99,Mani,,58.45,,0,5202423200172,6,1,l,
1,200590,1x4l,organic,Coconut Oil - extra virgin - plastic tub,39.6,Coconut Merchant,r,29.7,,0,779140007261,1,4,l,
1,200592,12x1l,organic,Coconut Oil - extra virgin - glass,11.19,Coconut Merchant,r,100.7,,0,779140006776,12,1,l,
1,200595,12x500ml,organic,Coconut Oil - extra virgin - glass,5.87,Coconut Merchant,r,52.85,,0,779140006462,12,500,ml,
1,200603,1x920g,organic,Coconoil - virgin coconut oil,16.55,Coconoil,,12.4,,0,4792133531976,1,920,g,
1,200605,1x460g,organic,Coconoil - virgin coconut oil,8.4,Coconoil,,6.3,,0,4792133520628,1,460,g,
1,200610,1p,,Coconoil leaflet foc - please quote code:,,Coconoil,,,,0,,,1,p,
1,200620,1x5l,organic,Can of Olive Oil - Extra Virgin - Greece,49.99,Epikouros,,37.45,,0,5200104100100,1,5,l,
1,200630,6x690ml,organic,Coconut Oil - lge,8.99,Essential,,40.45,,0,5029220001197,6,690,ml,
1,200632,6x210ml,organic,Coconut Oil - sml,3.49,Essential,,15.7,,0,5029220001098,6,210,ml,
1,200660,6x250ml,organic,Flax Oil,6.03,Emile Noel,,27.15,,0,3291960001245,6,250,ml,
1,200662,6x250ml,organic,Hemp Oil,7.35,Emile Noel,,33.05,,0,3291960011411,6,250,ml,
1,200665,6x500ml,organic,Fruity Olive Oil - e.v.,8.13,Emile Noel,,36.6,,0,3290960001474,6,500,ml,
1,200667,6x500ml,organic,Mild Olive Oil - e.v.,7.55,Emile Noel,,33.95,,0,3291960001009,6,500,ml,
1,200668,6x250ml,organic,Pumpkin Seed Oil,8.69,Emile Noel,,39.1,,0,3291960001252,6,250,ml,
1,200669,6x500ml,organic,Rapeseed Oil,4.59,Emile Noel,,20.65,,0,3291960006103,6,500,ml,
1,200670,6x500ml,organic,Sesame Oil - Fair Trade,6.95,Emile Noel,,31.25,,0,3291960001047,6,500,ml,
1,200675,6x500ml,organic,Sunflower Oil,4.29,Emile Noel,,19.3,,0,3291960006967,6,500,ml,
1,200680,6x250ml,organic,Walnut Oil,10.69,Emile Noel,,48.1,,0,3291960001269,6,250,ml,
1,200705,1x907g,organic,Coconut Oil - large,24.8,Essence of Eden,,18.6,,0,797734494181,1,907,g,
1,200707,1x454g,organic,Coconut Oil - small,10.4,Essence of Eden,,7.8,,0,700615629701,1,454,g,
1,200852,6x260ml,organic,Evening Primrose Seed Oil,14.19,granoVita,,53.2,V,10.64,5022569089543,6,260,ml,
1,200855,6x260ml,organic,Flax Seed Oil,9.45,granoVita,,35.45,V,7.09,5022569089505,6,260,ml,
1,200860,6x260ml,organic,Hemp Seed Oil,7.19,granoVita,,32.35,,0,5022569089512,6,260,ml,
1,200865,6x260ml,organic,Omega Blend Oil,9.99,granoVita,,37.45,V,7.49,5022569089529,6,260,ml,
1,200867,6x260ml,organic,Pumpkin Seed Oil,10.79,granoVita,,40.45,V,8.09,5022569089536,6,260,ml,
1,200953,6x1l,organic,Olive Oil - Extra Virgin,13.09,Mr Organic,r,58.9,,0,,6,1,l,
1,200955,6x750ml,organic,Rapeseed Oil - cold pressed - gluten free,5.92,Mr Organic,r,26.65,,0,5060178071672,6,750,ml,
1,200960,6x1l,organic,Sunflower Oil,5.92,Mr Organic,r,26.65,,0,5060178071634,6,1,l,
1,201010,6x500ml,organic,Olive Oil - Extra Virgin - Spain,6.99,Meridian,,31.45,,0,5014213000899,6,500,ml,
1,201025,6x500ml,organic,Sesame Oil,6.99,Meridian,,31.45,,0,5014213000691,6,500,ml,
1,201028,6x500ml,organic,Sesame Oil Toasted,6.99,Meridian,,31.45,,0,5060132280928,6,500,ml,
1,201030,6x500ml,organic,Sunflower Oil,3.99,Meridian,,17.95,,0,5014213000806,6,500,ml,
1,201230,6x500ml,organic,Olive Oil - e. v. Spanish - sml,6.35,Organico,,28.55,,0,5034210521739,6,500,ml,
1,201232,6x1l,organic,Olive Oil - e. v. Spanish - lge,10.95,Organico,,49.25,,0,5034210521760,6,1,l,
1,201498,6x500ml,organic,Olive Oil - Extra Virgin - Greece - glass bottle,6.59,Infinity Foods,,29.65,,0,5028869351908,6,500,ml,
1,201680,6x200ml,organic,Raw Virgin Coconut Oil - sml,3.99,Raw Health,,17.95,,0,5032722313231,6,200,ml,
1,201682,6x275ml,organic,Raw Virgin Coconut Oil - lge,5.69,Raw Health,,25.6,,0,5032722313248,6,275,ml,
1,201702,6x500ml,organic,Raw Greek e.v. - Olive oil,8.36,Raw Health,,37.6,,0,5032722315761,6,500,ml,
1,202010,6x500ml,organic,Olive Oil Greek - Extra Virgin,7.47,Sunita,,33.6,,0,5018076100123,6,500,ml,
1,202015,6x1l,organic,Olive Oil Greek - Extra Virgin,13.54,Sunita,,60.95,,0,5018076100116,6,1,l,
1,202017,1x5l,organic,Olive Oil Greek - Extra Virgin - tin,62.8,Sunita,,47.1,,0,5018076100130,1,5,l,
1,202025,6x1l,organic,Mediterranean E.V. Olive Oil,11.28,Sunita,,50.75,,0,5018076100598,6,1,l,
1,202030,1x5l,organic,Mediterranean E.V. Olive Oil - plastic,51.4,Sunita,,38.55,,0,,1,5,l,
1,202036,6x250ml,organic,Pumpkin Seed Oil,7.99,Sun & Seed,,35.95,,0,5060096250104,6,250,ml,
1,202037,6x250ml,organic,Lightly Toasted Pumpkin Seed Oil,8.99,Sun & Seed,,40.45,,0,5060096250029,6,250,ml,
1,202039,1x150g,organic,Exquisite Omega 3 Spreadable,4.99,Tiana,,3.7,,0,5060043610807,1,150,g,
1,202040,1x350g,organic,Raw Coconut Goodness,9.99,Tiana,,7.5,,0,5060043610821,1,350,g,
1,202042,1x750ml,organic,Virgin Coconut Oil - large,19.99,Tiana,,14.95,,0,5060043610760,1,750,ml,
1,202044,1x750ml,organic,100% Pure Coconut Butter,10.69,Tiana,,8,,0,5060043610777,1,750,ml,
1,202045,1x500ml,organic,Virgin Coconut Oil - medium,14.99,Tiana,,11.25,,0,5060043610395,1,500,ml,
1,202046,1p,,High Omega 3 Coconut Butter Point of Sale Leaflet free of charge - please quote code:,,Tiana,,,,0,,,1,p,
1,202047,1x250ml,organic,Virgin Coconut Oil - small,8.75,Tiana,,6.55,,0,5060043610401,1,250,ml,
1,202048,1x250ml,organic,High Omega 3 Coconut Butter,5.99,Tiana,,4.5,,0,5060043610586,1,250,ml,
1,202049,1p,,Tiana Point of Sale Leaflet free of charge - please quote code:,,Tiana,,,,0,,,1,p,
1,202051,1x350ml,organic,100% Pure Coconut Butter,5,Tiana,,3.75,,0,5060043610678,1,350,ml,
1,202105,6x250ml,organic,Palestinian Olive Oil - Fair Trade,7.15,Zaytoun,,32.15,,0,189588000906,6,250,ml,
1,202110,6x500ml,organic,Palestinian Olive Oil - Fair Trade,11.65,Zaytoun,,52.4,,0,189588000913,6,500,ml,
1,202113,6x750ml,organic,Palestinian Olive Oil - Fair Trade,16.39,Zaytoun,,73.75,,0,189588000920,6,750,ml,
1,202120,1x5l,organic,Palestinian Olive Oil - Fair Trade,95.35,Zaytoun,,71.5,,0,189588000937,1,5,l,
1,210505,12x250ml,,Olive Oil Greek Extra Virgin,3.4,Hellenic,,30.6,,0,5018076100161,12,250,ml,
1,210510,12x500ml,,Olive Oil Greek Extra Virgin,5.72,Hellenic,,51.45,,0,5018076100154,12,500,ml,
1,210515,12x1l,,Olive Oil Greek Extra Virgin,10.74,Hellenic,,96.7,,0,5018076100147,12,1,l,
1,210520,1x3l,,Olive Oil Greek Extra Virgin - tin,30.87,Hellenic,,23.15,,0,5018076100420,1,3,l,
1,210525,1x5l,,Olive Oil Greek Extra Virgin - tin,50.2,Hellenic,,37.65,,0,5018076100772,1,5,l,
1,211015,6x500ml,,Grape Seed Oil,4.99,Meridian,,22.45,,0,5014213000646,6,500,ml,
1,211105,6x100ml,,English Truffle Oil,4.35,Truffle Hunter,,19.55,,0,609722891547,6,100,ml,
1,211107,6x100ml,,Black Truffle Oil,4.89,Truffle Hunter,,22,,0,609722909556,6,100,ml,
1,211110,6x100ml,,White Truffle Oil,4.89,Truffle Hunter,,22,,0,609722909549,6,100,ml,
1,211130,6x300g,organic,Ghee - clarified butter,9.5,Yakso,,42.75,,0,8718754505000,6,300,g,
1,220535,15x1l,,Sunflower Oil,2.6,Community,,29.3,,0,5012246041001,15,1,l,
1,220537,1x3l,,Sunflower Oil (single),7.6,Community,,5.7,,0,5012246041209,1,3,l,
1,220597,1x5l,,Olive Oil Pomace - tin,29.47,Abea,,22.1,,0,5201720050152,1,5,l,
1,240100,8x200g,organic,Cashew Caramello,5.9,Almighty Foods,,35.4,,0,5060471860119,8,200,g,
1,240104,8x200g,organic,Hazelnut Fuj,5.9,Almighty Foods,,35.4,,0,5060471860133,8,200,g,
1,240106,8x200g,organic,Raspberry Whip,5.9,Almighty Foods,,35.4,,0,5060471860126,8,200,g,
1,250105,6x170g,organic,African Baobab & Peanut Butter,4.25,Bim's Kitchen,,19.1,,0,5060270011163,6,170,g,
1,250110,6x170g,organic,"African Tigernut, Coconut & Cashew Butter",4.85,Bim's Kitchen,,21.8,,0,5060270011323,6,170,g,
1,250140,6x400g,organic,Carobio - carob hazel spread,4.69,Biona,,21.1,,0,5032722307230,6,400,g,
1,250150,6x350g,organic,Chocolate Spread - vegan,3.59,Biona,,16.15,,0,5032722306523,6,350,g,
1,250155,6x350g,organic,Milk Chocolate Hazelnut Spread,4.19,Biona,,18.85,,0,5032722306530,6,350,g,
1,250190,6x250g,organic,Chilli Peanut Gourmet Spread,2.99,Biona,,13.45,,0,5032722314245,6,250,g,
1,250195,6x250g,organic,Raisin Peanut Gourmet Spread,2.99,Biona,,13.45,,0,5032722314252,6,250,g,
1,250203,6x350g,organic,Smooth Almond Butter - large,9.39,Biona,,42.25,,0,5032722314078,6,350,g,
